StateCode,Division,YearMonth,Year,Month,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
4,3,1977-1,1977,1,1.5,25.1,-3.37,-3.37,-3.01,-3.37,0,1237,-0.63,-1.72,-1.99,-1.23,-1.29,-1.73,-1.2,12.7,37.5
4,3,1977-2,1977,2,1.4,35.2,-4.2,-4.2,-3.53,-4.2,0,834,-0.68,-1.06,-1.86,-1.77,-1.33,-1.92,-1.61,21.2,49.2
4,3,1977-3,1977,3,1.2,31.5,-4.72,-4.72,-2.86,-4.72,0,1039,-0.77,-1.17,-1.38,-2.41,-1.49,-1.95,-2.07,19.8,43.2
4,3,1977-4,1977,4,0.26,44.4,-5.09,-5.09,-2.59,-5.09,0,618,-1.95,-1.8,-1.71,-2.7,-1.99,-2.05,-2.31,28.6,60.3
4,3,1977-5,1977,5,2.39,41.9,-3.96,-3.96,1.84,-3.21,0,716,1.19,0.02,-0.56,-1.93,-1.88,-1.48,-2.13,30.9,52.9
4,3,1977-6,1977,6,1.52,61.6,-3.57,-3.57,-0.08,-2.82,39,141,1.1,1.47,0.44,-0.95,-1.93,-1.19,-2.04,46.7,76.6
4,3,1977-7,1977,7,0.2,64.3,-3.72,-3.72,-1.55,-3.48,59,81,-0.35,0.83,1.3,-0.72,-1.97,-1.42,-2.13,47.2,81.5
4,3,1977-8,1977,8,0.46,65,-3.5,-3.5,-0.47,-3.36,71,71,0.56,0.11,0.8,-0.16,-1.61,-1.64,-2.31,48.6,81.4
4,3,1977-9,1977,9,0.58,55.8,-3.2,-3.2,-0.21,-3.09,0,280,0.33,0.38,0.12,0.38,-0.93,-1.94,-2.31,40.4,71.3
4,3,1977-10,1977,10,0.37,48.4,-3.43,-3.43,-1.68,-3.43,0,515,-0.88,-0.67,-0.52,0.52,-0.9,-2,-2.55,32.8,64
4,3,1977-11,1977,11,2.1,38.5,-3.31,-3.31,-0.69,-3.31,0,795,0.17,-0.38,-0.35,-0.02,-0.48,-1.59,-2.46,26.1,50.9
4,3,1977-12,1977,12,5.85,34.7,0.73,-2.24,2.2,-1.3,0,939,1.17,0.91,0.63,0.61,0.68,-0.36,-1.66,25.4,44
4,3,1978-1,1978,1,5.26,32.1,1.59,-1.07,2.8,0.98,0,1020,0.84,1.15,1.04,0.88,1.11,0.26,-0.93,24.1,40.1
4,3,1978-2,1978,2,3.33,33,1.68,-0.71,0.76,1.51,0,896,0.38,0.73,1.09,0.84,0.94,0.61,-0.68,23.4,42.6
4,3,1978-3,1978,3,3.43,40.7,1.73,1.73,0.67,1.73,0,753,0.68,0.58,0.81,0.9,0.9,0.93,-0.45,29.6,51.7
4,3,1978-4,1978,4,2.6,39.2,2.23,2.23,2.03,2.23,0,774,1.13,0.97,0.81,1.15,1.03,1.22,-0.22,29,49.6
4,3,1978-5,1978,5,0.81,46.6,-0.15,1.85,-0.44,1.59,0,570,-0.49,0.56,0.74,1.15,0.94,1.03,-0.15,32.6,60.6
4,3,1978-6,1978,6,0.47,55.5,-0.28,1.52,-0.43,1,7,292,-0.31,-0.71,0.26,0.77,0.87,0.87,-0.13,39.9,71.1
4,3,1978-7,1978,7,0.26,63.8,-0.37,1.24,-0.36,0.52,52,89,-0.11,-0.45,-0.79,0.53,0.99,0.87,-0.24,47.2,80.3
4,3,1978-8,1978,8,0.49,62.4,0.08,1.19,0.23,0.54,36,117,0.62,0.28,-0.23,0.58,1.08,0.87,-0.33,45.9,79
4,3,1978-9,1978,9,1.06,53.1,0.49,1.49,1.26,1.27,0,357,1,0.95,0.73,0.52,0.85,0.92,-0.42,38.5,67.7
4,3,1978-10,1978,10,0.21,50.2,-0.69,0.65,-2.07,-0.56,0,459,-1.21,-0.33,-0.2,-0.82,0.4,0.91,-0.49,32.8,67.6
4,3,1978-11,1978,11,1.42,32.7,-0.9,-0.9,-0.85,-0.9,0,969,-0.31,-0.97,-0.58,-0.72,0.06,0.84,-0.35,21.4,44
4,3,1978-12,1978,12,1.41,24.3,-1.44,-1.44,-1.89,-1.44,0,1262,-0.66,-0.78,-1.16,-0.94,-0.72,0.18,-0.23,12.9,35.7
4,3,1979-1,1979,1,3.13,25.2,-1.48,-1.48,-0.57,-1.48,0,1234,0.18,-0.34,-0.55,-0.66,-0.86,-0.3,-0.06,15.7,34.7
4,3,1979-2,1979,2,3.66,30.5,-1.01,-1.01,0.95,-0.42,0,966,0.52,0.3,-0.14,-0.46,-0.54,-0.2,0.22,20.2,40.8
4,3,1979-3,1979,3,2.22,37.1,-1.04,-1.04,-0.4,-0.6,0,865,0.04,0.31,0.19,-0.57,-0.46,-0.4,0.33,25.2,49
4,3,1979-4,1979,4,1.31,40.4,-0.98,-0.98,-0.15,-0.56,0,738,-0.02,-0.04,0.2,-0.36,-0.44,-0.61,0.44,27.5,53.3
4,3,1979-5,1979,5,1.06,50.3,-1.03,-1.03,-0.45,-0.75,0,456,-0.14,-0.21,-0.16,-0.27,-0.52,-0.6,0.3,35.3,65.4
4,3,1979-6,1979,6,0.21,57.5,-1.32,-1.32,-1.18,-1.32,12,237,-0.9,-0.72,-0.66,-0.08,-0.71,-0.62,0.17,39.9,75
4,3,1979-7,1979,7,0.48,63.9,-1.38,-1.38,-0.58,-1.38,54,88,0.57,-0.52,-0.56,-0.02,-0.49,-0.57,0.21,46.7,81
4,3,1979-8,1979,8,0.5,61.4,-1.2,-1.2,0.12,-1.05,26,138,0.65,0.65,-0.27,-0.27,-0.32,-0.55,0.23,45.6,77.3
4,3,1979-9,1979,9,0.1,59.1,-1.54,-1.54,-1.39,-1.54,14,191,-1,-0.28,-0.09,-0.67,-0.1,-0.73,0.17,41,77.3
4,3,1979-10,1979,10,2.29,49.1,0.5,-0.88,1.49,-0.03,0,493,1.05,0.61,0.65,0.01,0.19,-0.34,0.37,36.6,61.6
4,3,1979-11,1979,11,1.46,34.4,0.16,-1.08,-0.86,-0.62,0,918,-0.28,0.32,0.09,-0.11,-0.29,-0.36,0.31,22.9,46
4,3,1979-12,1979,12,3.62,32.6,0.23,-0.88,0.26,-0.24,0,1004,0.44,0.07,0.37,0.3,-0.01,0.05,0.05,20.8,44.5
4,3,1980-1,1980,1,6.84,31.9,1.59,1.59,4.14,1.59,0,1026,1.22,1.04,0.81,0.92,0.73,0.65,0.21,23.4,40.4
4,3,1980-2,1980,2,5.63,35.8,2.42,2.42,2.99,2.42,0,818,1.21,1.49,1.36,1.25,1.19,0.96,0.47,26.6,45.1
4,3,1980-3,1980,3,2.13,32.9,2.21,2.21,0.11,2.19,0,995,-0.02,0.86,1.26,1.14,1.12,0.92,0.31,21.8,43.9
4,3,1980-4,1980,4,1.46,42.2,1.92,1.92,-0.18,1.76,0,684,0.15,-0.01,0.78,0.96,1.04,0.91,0.18,29,55.4
4,3,1980-5,1980,5,1.8,46.8,2.13,2.13,1.21,2.13,0,564,0.67,0.46,0.2,1.18,1.08,1.03,0.3,34.4,59.1
4,3,1980-6,1980,6,0.94,52.9,2.2,2.2,0.87,2.2,0,363,0.43,0.64,0.45,1.25,1.13,1.11,0.37,38.4,67.3
4,3,1980-7,1980,7,0.83,64.4,2.84,2.84,2.6,2.84,61,79,1.31,0.88,0.95,0.98,1.07,1.15,0.44,48.3,80.5
4,3,1980-8,1980,8,0.34,61.9,2.89,2.89,1.04,2.89,31,127,0.25,0.92,0.74,0.4,1.22,1.12,0.44,44.7,79
4,3,1980-9,1980,9,0.87,56.3,2.91,2.91,0.94,2.91,5,266,0.76,0.59,0.94,0.78,1.32,1.2,0.41,40.5,72.2
4,3,1980-10,1980,10,0.75,47.1,-0.26,2.35,-0.79,1.96,0,555,-0.3,0,-0.03,0.53,0.87,1.01,0.46,32.2,62
4,3,1980-11,1980,11,0.91,38.3,-0.88,1.46,-1.94,0.23,0,801,-0.78,-0.95,-0.68,-0.32,-0.16,0.97,0.41,25,51.6
4,3,1980-12,1980,12,2.1,34,-1.31,0.79,-1.55,-1.03,0,961,-0.25,-0.7,-0.85,-0.57,-0.31,0.79,0.51,22.1,46
4,3,1981-1,1981,1,3.21,33.7,-1.42,-1.42,-0.76,-1.42,0,970,0.21,-0.1,-0.48,-0.53,-0.24,0.15,0.5,23.4,44
4,3,1981-2,1981,2,1.61,33.3,-1.82,-1.82,-1.63,-1.82,0,888,-0.53,-0.28,-0.47,-0.8,-0.67,-0.59,0.25,21.8,44.8
4,3,1981-3,1981,3,2.73,35.7,-1.47,-1.47,0.48,-1.17,0,908,0.34,-0.26,-0.18,-0.73,-0.57,-0.43,0.29,24.6,46.8
4,3,1981-4,1981,4,0.97,43.8,-1.71,-1.71,-1.18,-1.71,0,636,-0.44,0.05,-0.46,-0.7,-0.73,-0.49,0.25,29.8,57.8
4,3,1981-5,1981,5,1.6,49.5,-1.39,-1.39,0.44,-1.1,0,481,0.48,-0.05,0.16,-0.39,-0.67,-0.56,0.32,35.8,63.2
4,3,1981-6,1981,6,0.19,60.2,-1.68,-1.68,-1.31,-1.68,27,171,-0.96,-0.18,-0.52,-0.38,-0.82,-0.68,0.33,44.2,76.2
4,3,1981-7,1981,7,0.06,64.4,-2.11,-2.11,-1.81,-2.11,61,79,-1.23,-1.56,-0.46,-0.64,-0.8,-0.84,0.29,46,82.9
4,3,1981-8,1981,8,0.05,65.9,-2.44,-2.44,-1.63,-2.44,86,59,-1.04,-1.91,-1.71,-0.35,-0.64,-0.89,0.26,46.7,85
4,3,1981-9,1981,9,0.63,59.3,-2.32,-2.32,-0.39,-2.32,15,186,0.42,-0.14,-0.61,-0.79,-0.49,-0.91,0.31,42.9,75.7
4,3,1981-10,1981,10,2.93,43.1,1.05,-1.02,3.16,0.43,0,679,1.45,1.35,1.1,0.49,-0.1,-0.48,0.37,30.7,55.5
4,3,1981-11,1981,11,6.82,38.6,2.77,2.77,5.46,2.77,0,792,2.12,2.41,2.37,1.98,1.39,0.5,0.93,28.7,48.3
4,3,1981-12,1981,12,4.44,36.1,3.02,3.02,1.62,3.02,0,896,0.73,1.7,1.97,1.86,1.53,0.88,1.09,27.1,45
4,3,1982-1,1982,1,3.57,25.3,3.03,3.03,0.96,3.03,0,1231,0.33,0.56,1.32,1.53,1.37,0.97,0.72,14.4,36.2
4,3,1982-2,1982,2,2.47,32.9,2.66,2.66,-0.18,2.52,0,899,-0.02,0.09,0.37,1.4,1.19,1.07,0.33,21.5,44.2
4,3,1982-3,1982,3,3.95,33.1,3.21,3.21,2.47,3.21,0,989,0.91,0.48,0.4,1.45,1.38,1.21,0.52,23.2,42.9
4,3,1982-4,1982,4,3.25,37.4,3.98,3.98,3.3,3.98,0,828,1.57,1.33,0.89,1.4,1.56,1.45,0.71,25.1,49.6
4,3,1982-5,1982,5,0.44,49.1,3.11,3.11,-1.36,2.53,0,493,-1.13,0.74,0.99,0.69,1.49,1.34,0.57,33.8,64.5
4,3,1982-6,1982,6,1.63,55.6,3.24,3.24,1.33,3.11,7,289,1.21,0.08,1.09,0.67,1.55,1.48,0.65,41.7,69.4
4,3,1982-7,1982,7,0.42,62.6,3.1,3.1,0.58,3.1,36,111,0.41,1.14,0.13,0.84,1.36,1.52,0.62,47,78.3
4,3,1982-8,1982,8,0.63,63.6,3.13,3.13,1.05,3.13,51,95,0.91,0.75,1.24,1.21,0.84,1.57,0.66,47.4,79.8
4,3,1982-9,1982,9,2.34,53.8,4.26,4.26,4.37,4.26,0,336,2.13,2.07,1.95,1.8,1,1.74,0.81,40.7,66.8
4,3,1982-10,1982,10,3.51,44.2,5.21,5.21,4.15,5.21,0,645,1.76,2.49,2.53,2.37,1.61,1.83,1.07,32.2,56.2
4,3,1982-11,1982,11,3.97,32.8,5.67,5.67,2.98,5.67,0,966,1.11,1.75,2.22,2.49,2.21,1.56,1.35,23.6,42
4,3,1982-12,1982,12,3.82,29,5.54,5.54,1.37,5.54,0,1116,0.51,0.87,1.36,1.81,1.96,1.52,1.65,19.5,38.4
4,3,1983-1,1983,1,4,31.2,5.45,5.45,1.43,5.45,0,1048,0.48,0.52,0.78,1.5,1.44,1.76,1.82,21,41.4
4,3,1983-2,1983,2,4.96,33.8,5.71,5.71,2.48,5.71,0,874,0.99,0.81,0.81,1.66,1.84,1.99,1.94,25.2,42.4
4,3,1983-3,1983,3,5.75,35.3,6.63,6.63,4.51,6.63,0,921,1.57,1.56,1.28,1.69,1.95,2.1,2.28,27.3,43.2
4,3,1983-4,1983,4,2.7,36,6.82,6.82,2.64,6.82,0,870,1.2,1.67,1.73,1.49,1.97,1.94,2.4,25.9,46.2
4,3,1983-5,1983,5,0.63,48.1,5.81,5.81,-0.92,5.42,0,524,-0.77,0.51,1.4,1.23,1.88,2.04,2.3,34,62.2
4,3,1983-6,1983,6,0.9,55.3,5.27,5.27,0.17,4.89,6,297,0.38,-0.44,0.47,1.27,1.64,1.88,2.31,40.6,70
4,3,1983-7,1983,7,0.11,59.4,4.6,4.6,-0.38,4.03,12,186,-0.84,-0.01,-0.68,1.45,1.34,1.83,2.32,42.8,76
4,3,1983-8,1983,8,1.47,62.4,5.16,5.16,3.11,5.16,36,117,2.1,1.41,1.07,1.51,1.32,1.91,2.4,48.1,76.8
4,3,1983-9,1983,9,1.14,57,5.14,5.14,1.52,5.14,7,247,1.09,1.83,1.49,1.1,1.43,1.74,2.41,41.8,72
4,3,1983-10,1983,10,1.28,48.1,4.61,4.61,0,4.56,0,524,0.27,0.63,1.27,0.53,1.66,1.52,2.32,34.5,61.7
4,3,1983-11,1983,11,7.38,35.4,6.15,6.15,6.04,6.15,0,888,2.29,2.11,2.21,2.43,2.43,1.99,2.3,27.4,43.3
4,3,1983-12,1983,12,6.19,32.7,6.73,6.73,3.65,6.73,0,1001,1.27,2.18,2.1,2.37,2.27,2.27,2.7,25.3,40
4,3,1984-1,1984,1,0.41,29.8,-0.83,5.21,-2.5,4.24,0,1091,-2,0.24,1.18,1.44,1.24,2.15,2.62,19.4,40.1
4,3,1984-2,1984,2,2.28,31.7,-0.84,4.58,-0.28,3.47,0,932,-0.13,-1.17,0.02,1.04,1.19,1.63,2.28,20.1,43.3
4,3,1984-3,1984,3,1.48,38.5,-1.28,3.58,-1.58,1.9,0,822,-0.5,-0.52,-1.34,0.7,0.92,0.97,2.11,26.3,50.8
4,3,1984-4,1984,4,1.3,39.2,-1.15,3.21,0.01,1.54,0,774,-0.03,-0.47,-0.56,0.65,0.89,0.74,1.89,27.2,51.2
4,3,1984-5,1984,5,0.49,51.9,-1.56,2.35,-1.6,0.18,0,411,-1.03,-0.76,-0.95,-0.41,0.59,0.73,1.9,37.4,66.3
4,3,1984-6,1984,6,1.05,55,0.03,2.14,0.1,0.08,6,306,0.58,-0.43,-0.46,-1.37,0.53,0.75,1.81,40,70.1
4,3,1984-7,1984,7,0.78,66.8,0.21,2.1,0.53,0.28,100,44,1.22,0.93,-0.01,-0.56,0.61,0.84,1.85,50.4,83.3
4,3,1984-8,1984,8,0.63,64.1,0.37,2.07,0.56,0.47,59,86,0.91,1.21,1.05,-0.29,-0.19,0.72,1.83,47.7,80.5
4,3,1984-9,1984,9,0.38,57.8,0.13,1.65,-0.62,-0.05,9,225,-0.06,0.34,0.71,-0.05,-1.17,0.6,1.64,41.7,74
4,3,1984-10,1984,10,1.96,41.7,0.69,2.05,1.72,0.84,0,722,0.83,0.57,0.71,0.39,-0.22,0.7,1.51,30,53.4
4,3,1984-11,1984,11,4.7,34.3,1.67,2.89,3.16,2.22,0,921,1.41,1.48,1.38,1.62,0.63,0.3,1.56,25.9,42.7
4,3,1984-12,1984,12,1.05,25.8,-0.51,2.08,-1.54,0.9,0,1215,-0.93,0.29,0.47,0.6,0.34,-0.64,1.43,15.6,36
4,3,1985-1,1985,1,0.75,26.4,-1.19,1.14,-2.18,-0.67,0,1197,-1.32,-1.59,-0.4,-0.19,-0.23,-0.65,1.1,14.8,38.1
4,3,1985-2,1985,2,1.85,29.8,-1.32,0.77,-0.76,-1.14,0,986,-0.38,-1.22,-1.57,-0.51,-0.31,-0.7,0.68,17.3,42.3
4,3,1985-3,1985,3,3.16,32.2,-0.66,1.22,1.58,-0.17,0,1017,0.56,0.01,-0.71,-0.27,-0.18,-0.33,0.39,20.8,43.6
4,3,1985-4,1985,4,0.29,45.6,-1.42,-1.42,-2.5,-1.42,0,582,-1.84,-0.08,-0.46,-0.64,-0.47,-0.49,0.12,30.8,60.5
4,3,1985-5,1985,5,0.24,49.4,-1.98,-1.98,-2.11,-1.98,0,484,-1.58,-3,-0.66,-1.75,-0.75,-0.57,0.08,34.5,64.2
4,3,1985-6,1985,6,0.24,61.8,-2.72,-2.72,-2.82,-2.72,42,138,-0.82,-1.77,-2.41,-1.56,-0.79,-0.7,0.02,45.5,78.1
4,3,1985-7,1985,7,0.54,66.6,-3.16,-3.16,-2.16,-3.16,96,47,0.71,-0.36,-1.45,-1.01,-0.93,-0.74,0.08,50.4,82.7
4,3,1985-8,1985,8,0.06,62,-3.42,-3.42,-1.77,-3.42,32,125,-0.96,-0.01,-0.75,-0.95,-1.95,-0.85,-0.08,44.7,79.3
4,3,1985-9,1985,9,1.8,51.1,0.97,-2.11,2.9,-0.89,0,417,1.71,1.24,1.24,-1.05,-1.12,-0.54,0,37.6,64.5
4,3,1985-10,1985,10,1.15,45,0.86,-1.9,-0.02,-0.68,0,620,0.14,0.99,0.73,-0.36,-0.55,-0.7,-0.02,30.5,59.4
4,3,1985-11,1985,11,3.42,30.4,1.29,-1.18,1.55,0.6,0,1038,0.87,0.69,1.15,0.82,0.11,-1.02,-0.49,20,40.8
4,3,1985-12,1985,12,1.95,28.7,0.82,-1.4,-1.02,-0.05,0,1125,-0.33,0.17,0.12,0.44,-0.4,-0.87,-1.16,18.2,39.1
4,3,1986-1,1986,1,2.28,36.6,0.29,-1.7,-1.33,-0.81,0,880,-0.19,-0.44,-0.11,0.09,-0.26,-0.63,-0.88,26.3,46.8
4,3,1986-2,1986,2,10.98,35.2,3.26,3.26,9.01,3.26,0,834,2.54,1.62,1.22,1.51,1.4,1.02,0.23,26.4,44.1
4,3,1986-3,1986,3,3.64,41,3.22,3.22,0.9,3.22,0,744,0.78,2.31,1.61,1.35,1.5,1.05,0.46,29.2,52.8
4,3,1986-4,1986,4,1.34,41.4,-0.08,2.81,-0.25,2.65,0,708,0.02,0.6,2.21,1.29,1.38,1.16,0.46,29.2,53.6
4,3,1986-5,1986,5,1.04,49.7,-0.21,2.38,-0.42,1.99,0,474,-0.17,-0.21,0.45,1.15,1.38,1.3,0.53,35.5,63.9
4,3,1986-6,1986,6,0.31,60.4,-0.57,1.76,-1.12,0.87,28,166,-0.65,-0.64,-0.57,1.37,1.12,1.27,0.46,44.6,76.2
4,3,1986-7,1986,7,0.51,62.4,-0.74,1.35,-0.69,0.18,34,115,0.64,-0.3,-0.45,1.96,1.17,1.26,0.44,46.7,78
4,3,1986-8,1986,8,0.11,66.1,-1.01,0.86,-1.05,-0.68,90,56,-0.62,0.03,-0.62,0.21,1.03,1.26,0.4,48.8,83.4
4,3,1986-9,1986,9,1.8,50,1.02,1.8,3.07,1.32,0,450,1.71,1.28,1.26,0.22,1.48,1.23,0.55,37.1,62.9
4,3,1986-10,1986,10,0.28,45.8,-0.51,1.1,-1.53,0.06,0,595,-1.05,0.38,0.15,-0.35,1.84,1.14,0.35,31.5,60.1
4,3,1986-11,1986,11,0.36,38.4,-1.36,-1.36,-2.71,-1.36,0,798,-1.48,-1.99,-0.75,-1.06,-0.37,0.75,-0.13,24.7,52.2
4,3,1986-12,1986,12,0.54,31.5,-2.22,-2.22,-2.99,-2.22,0,1039,-1.42,-1.8,-2.16,-1.52,-1.69,0.57,-0.22,19.9,43.1
4,3,1987-1,1987,1,2.19,26.5,-2.73,-2.73,-2.22,-2.73,0,1194,-0.23,-1.04,-1.51,-1.45,-1.5,0.54,-0.08,15.6,37.3
4,3,1987-2,1987,2,2.22,32.2,-3.1,-3.1,-1.96,-3.1,0,918,-0.16,-0.43,-1.07,-1.35,-1.47,-1.16,-0.01,21.4,43
4,3,1987-3,1987,3,2.09,35.9,-3.21,-3.21,-1.29,-3.21,0,902,-0.04,-0.27,-0.48,-1.64,-1.37,-1.49,-0.15,25,46.8
4,3,1987-4,1987,4,0.69,46.6,-3.56,-3.56,-2.03,-3.56,0,552,-0.88,-0.47,-0.58,-1.56,-1.52,-1.61,-0.1,30.8,62.3
4,3,1987-5,1987,5,2.19,51.6,-2.87,-2.87,0.97,-2.43,0,420,1.03,0.19,0.02,-0.95,-1.2,-1.34,0.14,38.4,64.8
4,3,1987-6,1987,6,0.73,60,-2.77,-2.77,-0.59,-2.5,25,175,0.13,0.78,0.08,-0.43,-1.45,-1.22,0.2,44.1,75.9
4,3,1987-7,1987,7,0.66,61,-2.51,-2.51,-0.08,-2.22,21,145,0.98,0.47,0.96,-0.13,-1.2,-1.17,0.23,45.1,77
4,3,1987-8,1987,8,0.03,64.8,-2.55,-2.55,-0.88,-2.54,69,75,-1.24,0.17,0.01,-0.01,-0.93,-1.18,0.24,47.4,82.2
4,3,1987-9,1987,9,0.03,59.1,-2.82,-2.82,-1.61,-2.82,14,191,-1.6,-2.06,-0.64,-0.23,-0.55,-1.58,0.03,41.6,76.6
4,3,1987-10,1987,10,0.67,51.3,-3.02,-3.02,-1.48,-3.02,0,425,-0.41,-0.98,-1.28,-0.19,-0.56,-1.46,-0.03,36,66.5
4,3,1987-11,1987,11,1.27,37,-3.22,-3.22,-1.52,-3.22,0,840,-0.44,-0.73,-1.1,-1.05,-0.74,-1.3,-0.27,26.2,47.7
4,3,1987-12,1987,12,3.16,26.6,-2.99,-2.99,-0.3,-2.99,0,1190,0.25,-0.15,-0.34,-0.56,-0.49,-0.76,-0.16,18,35.3
4,3,1988-1,1988,1,3.04,27.1,-2.81,-2.81,-0.39,-2.81,0,1175,0.14,0.14,-0.15,-0.52,-0.24,-0.67,-0.1,16.8,37.4
4,3,1988-2,1988,2,0.32,33.6,-3.4,-3.4,-2.65,-3.4,0,879,-1.85,-0.85,-0.58,-1.05,-1.06,-1.04,-1.41,20,47.1
4,3,1988-3,1988,3,0.55,37.5,-3.94,-3.94,-2.65,-3.94,0,853,-1.77,-3.09,-1.47,-1.28,-1.47,-1.35,-1.84,23.7,51.3
4,3,1988-4,1988,4,1.74,43,-3.49,-3.49,0.13,-3.38,0,660,0.43,-0.83,-1.89,-1.03,-1.37,-1.05,-1.75,30.4,55.6
4,3,1988-5,1988,5,0.93,47.9,-3.26,-3.26,-0.39,-3.25,0,530,-0.31,0.03,-0.99,-0.99,-1.36,-1.38,-1.83,33.6,62.2
4,3,1988-6,1988,6,0.79,58.1,-2.93,-2.93,0,-2.85,15,222,0.22,-0.25,-0.02,-1.24,-1.17,-1.35,-1.79,43.3,72.9
4,3,1988-7,1988,7,0.36,68.1,-2.74,-2.74,-0.35,-2.74,125,29,0.23,0.18,-0.23,-1.98,-1.08,-1.41,-1.87,51.2,85.1
4,3,1988-8,1988,8,0.3,65.5,-2.7,-2.7,-0.72,-2.7,80,64,0.14,0.11,0.05,-0.86,-0.97,-1.33,-1.89,48.5,82.6
4,3,1988-9,1988,9,0.23,57.4,-2.8,-2.8,-1.12,-2.8,8,236,-0.46,-0.42,-0.36,-0.22,-1.37,-1.24,-2.14,40.2,74.5
4,3,1988-10,1988,10,0.05,53.1,-3.41,-3.41,-2.72,-3.41,0,369,-1.66,-1.62,-1.48,-1.24,-2.77,-1.38,-2.05,35.6,70.6
4,3,1988-11,1988,11,4.82,36.1,0.92,-2.14,2.76,-0.98,0,867,1.45,0.82,0.66,0.56,-0.25,-0.66,-1.4,27.2,45.1
4,3,1988-12,1988,12,2.27,27.2,-0.18,-2.1,-0.55,-1.14,0,1172,-0.16,0.68,0.31,0.18,0.12,-0.89,-1.25,16.4,37.9
4,3,1989-1,1989,1,1.44,24.6,-0.63,-2.36,-1.41,-1.89,0,1252,-0.67,-0.63,0.1,-0.28,-0.37,-1.3,-1.32,12.4,36.7
4,3,1989-2,1989,2,1.96,25.4,-0.78,-2.33,-0.64,-2.03,0,1109,-0.31,-0.83,-0.83,-0.49,-0.52,-0.91,-1.26,14.6,36.2
4,3,1989-3,1989,3,4.49,38.7,0.78,-1.3,2.35,-0.07,0,815,1.13,0.49,-0.09,0.02,-0.05,-0.09,-0.96,29,48.3
4,3,1989-4,1989,4,0.75,46.3,0.08,-1.8,-1.88,-1.25,0,561,-0.78,0.7,0.2,0.11,-0.17,-0.24,-0.94,32.3,60.2
4,3,1989-5,1989,5,1.83,48.2,0.35,-1.33,0.85,-0.45,0,521,0.7,-0.04,0.81,-0.28,-0.08,-0.11,-1,35,61.4
4,3,1989-6,1989,6,1.43,58.5,0.66,-0.84,1.04,0.38,17,212,1.01,1.03,0.34,-0.01,0.09,0.03,-0.91,44,73
4,3,1989-7,1989,7,0.02,64.4,0.43,-0.92,-0.5,0.09,61,79,-1.74,0.54,0.75,0.42,0.25,-0.03,-1.01,46.6,82.2
4,3,1989-8,1989,8,1.02,60.7,0.91,0.91,1.57,0.91,21,154,1.54,0.74,1.06,1.01,-0.07,0.1,-0.87,44.5,76.8
4,3,1989-9,1989,9,1.95,55.6,1.92,1.92,3.31,1.92,0,286,1.83,2.07,1.68,1.12,0.35,0.36,-0.6,40.3,71
4,3,1989-10,1989,10,1.76,44.9,2.09,2.09,1.11,2.09,0,623,0.68,1.44,1.72,1.88,0.97,0.61,-0.46,31,58.7
4,3,1989-11,1989,11,1.67,37.6,-0.28,1.59,-0.85,1.14,0,822,-0.12,0.16,0.77,1.06,1.15,0.13,-0.4,23.3,52
4,3,1989-12,1989,12,0.09,32.3,-1.3,-1.3,-3.15,-1.3,0,1014,-2.13,-1.3,-0.95,-0.31,-0.15,-0.25,-0.89,19,45.6
4,3,1990-1,1990,1,2.49,29.5,-1.68,-1.68,-1.54,-1.68,0,1101,-0.09,-1.12,-1.08,-0.32,-0.13,-0.14,-0.96,18.3,40.6
4,3,1990-2,1990,2,2.3,25.8,-1.91,-1.91,-1.2,-1.91,0,1098,-0.11,-0.29,-1.09,-0.61,-0.4,-0.04,-0.63,13.5,38.1
4,3,1990-3,1990,3,1.06,38.3,-2.42,-2.42,-2.12,-2.42,0,828,-0.93,-0.72,-0.68,-1.18,-0.79,-0.67,-0.58,25.4,51.2
4,3,1990-4,1990,4,1.32,46.6,-2.52,-2.52,-1.03,-2.52,0,552,0,-0.76,-0.72,-1.32,-0.7,-0.51,-0.62,33.4,59.8
4,3,1990-5,1990,5,1.8,47.1,-1.91,-1.91,1.06,-1.39,0,555,0.67,0.36,-0.37,-1.19,-0.73,-0.55,-0.52,34.4,59.8
4,3,1990-6,1990,6,0.39,56.8,-1.86,-1.86,-0.46,-1.49,10,256,-0.47,0.18,0.01,-0.63,-1.08,-0.73,-0.56,41.3,72.4
4,3,1990-7,1990,7,0.83,65.9,-1.41,-1.41,0.78,-0.66,84,56,1.31,0.27,0.56,-0.44,-1.13,-0.56,-0.5,50,81.8
4,3,1990-8,1990,8,0.51,63,-1.11,-1.11,0.45,-0.15,43,105,0.67,1.13,0.36,-0.21,-1.08,-0.65,-0.47,47.3,78.6
4,3,1990-9,1990,9,0.58,58.2,-1.04,-1.04,-0.12,-0.12,10,214,0.33,0.44,0.83,0.39,-0.43,-0.91,-0.41,42,74.4
4,3,1990-10,1990,10,0.4,48.6,-1.47,-1.47,-1.61,-1.07,0,508,-0.82,-0.64,-0.45,-0.07,-0.6,-1.21,-0.38,32.9,64.3
4,3,1990-11,1990,11,0.88,35.8,-1.92,-1.92,-1.82,-1.92,0,876,-0.81,-1.27,-1.2,-0.92,-0.98,-1.46,-0.87,22,49.6
